"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","20.68","","","","2"
"2018-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","27.09","","","","2"
"2018-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","28.82","","","","2"
"2018-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.03","","","","2"
"2018-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","25.53","","","","2"
"2018-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","17.76","","","","2"
"2018-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","20.03","","","","2"
"2018-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.71","","","","2"
"2018-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.05","","","","2"
"2018-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","19.78","","","","2"
"2018-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","24.08","","","","2"
"2018-12","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","30.40","","","","2"
"2019-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","30.54","","","","2"
"2019-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","31.01","","","","2"
"2019-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","19.22","","","","2"
"2019-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","24.03","","","","2"
"2019-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","28.90","","","","2"
"2019-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","20.23","","","","2"
"2019-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","21.60","","","","2"
"2019-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","26.78","","","","2"
"2019-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.87","","","","2"
"2019-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.45","","","","2"
"2019-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","31.14","","","","2"
"2019-12","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","27.52","","","","2"
"2020-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","24.64","","","","2"
"2020-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","31.00","","","","2"
"2020-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","19.93","","","","2"
"2020-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","26.34","","","","2"
"2020-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","25.63","","","","2"
"2020-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","36.07","","","","2"
"2020-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.65","","","","2"
"2020-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","24.30","","","","2"
"2020-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","17.80","","","","2"
"2020-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","21.96","","","","2"
"2020-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","32.71","","","","2"
"2020-12","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","31.47","","","","2"
"2021-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","32.25","","","","2"
"2021-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","32.11","","","","2"
"2021-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","33.73","","","","2"
"2021-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.14","","","","2"
"2021-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","30.27","","","","2"
"2021-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","19.95","","","","2"
"2021-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.24","","","","2"
"2021-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","34.23","","","","2"
"2021-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","37.85","","","","2"
"2021-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.12","","","","2"
"2021-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.08","","","","2"
"2021-12","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.27","","","","2"
"2022-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","37.54","","","","2"
"2022-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","37.76","","","","2"
"2022-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","37.23","","","","2"
"2022-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.33","","","","2"
"2022-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","37.02","","","","2"
"2022-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","21.13","","","","2"
"2022-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.22","","","","2"
"2022-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.17","","","","2"
"2022-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","36.54","","","","2"
"2022-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","36.03","","","","2"
"2022-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.43","","","","2"
"2022-12","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","34.80","","","","2"
"2023-01","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","23.05","","","","2"
"2023-02","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","24.86","","","","2"
"2023-03","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","36.67","","","","2"
"2023-04","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","27.68","","","","2"
"2023-05","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","38.37","","","","2"
"2023-06","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","25.63","","","","2"
"2023-07","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","21.71","","","","2"
"2023-08","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","41.26","","","","2"
"2023-09","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","22.42","","","","2"
"2023-10","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","32.96","","","","2"
"2023-11","Quebec","2016A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","42.93","","","","2"
"2018-01","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.72","","","","2"
"2018-02","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.95","","","","2"
"2018-03","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.25","","","","2"
"2018-04","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.15","","","","2"
"2018-05","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.53","","","","2"
"2018-06","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.78","","","","2"
"2018-07","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.03","","","","2"
"2018-08","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.42","","","","2"
"2018-09","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.79","","","","2"
"2018-10","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.04","","","","2"
"2018-11","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.57","","","","2"
"2018-12","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","8.83","","","","2"
"2019-01","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.72","","","","2"
"2019-02","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.36","","","","2"
"2019-03","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.76","","","","2"
"2019-04","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.18","","","","2"
"2019-05","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.72","","","","2"
"2019-06","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.47","","","","2"
"2019-07","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.15","","","","2"
"2019-08","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.77","","","","2"
"2019-09","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.93","","","","2"
"2019-10","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.78","","","","2"
"2019-11","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.28","","","","2"
"2019-12","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","11.09","","","","2"
"2020-01","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.67","","","","2"
"2020-02","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.45","","","","2"
"2020-03","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.26","","","","2"
"2020-04","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.18","","","","2"
"2020-05","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","12.18","","","","2"
"2020-06","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","11.13","","","","2"
"2020-07","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.25","","","","2"
"2020-08","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.62","","","","2"
"2020-09","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.82","","","","2"
"2020-10","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.27","","","","2"
"2020-11","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","8.98","","","","2"
"2020-12","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.94","","","","2"
"2021-01","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.80","","","","2"
"2021-02","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.39","","","","2"
"2021-03","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.12","","","","2"
"2021-04","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.32","","","","2"
"2021-05","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","9.73","","","","2"
"2021-06","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.27","","","","2"
"2021-07","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.44","","","","2"
"2021-08","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.65","","","","2"
"2021-09","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.56","","","","2"
"2021-10","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.34","","","","2"
"2021-11","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.99","","","","2"
"2021-12","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","11.36","","","","2"
"2022-01","Quebec","2016A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","10.63","","","","2"
